axis,strategy,bloc_correlation,bias_std,mean_expertise,panel_size,n_items,seed,n_trios,eie_error,mv_error,mean_abs_pair_corr
ideology,ideological_selection,0.15,0.3,0.75,6,300,4,6,0.14617675346437942,0.1415147770516613,0.014167293144692518
ideology,ideological_selection,0.15,0.3,0.75,6,300,5,6,0.12705342593460436,0.10103160957677652,0.011945587684073255
ideology,ideological_selection,0.15,0.3,0.75,6,300,6,6,0.18811578669124107,0.1881298634572108,0.031244469503456718
ideology,ideological_selection,0.15,0.3,0.75,6,300,7,6,0.0449833194310006,0.11707891899986338,0.008236085518472895
ideology,ideological_selection,0.15,0.3,0.75,6,300,8,6,0.2165175718560293,0.15048081702177035,0.015145512409192376
ideology,ideological_selection,0.15,0.3,0.75,6,300,9,6,0.20612345508578644,0.18949534861774484,0.013366050701993482
ideology,ideological_selection,0.15,0.3,0.75,6,300,10,6,0.14680003801583855,0.1666646769084932,0.01648237670249521
ideology,ideological_selection,0.15,0.3,0.75,6,300,11,6,0.051714619301907405,0.06385052027600638,0.00794943906283209
ideology,ideological_selection,0.15,0.3,0.75,6,300,12,6,0.09580442136143985,0.0974608597992873,0.01573357978687405
ideology,ideological_selection,0.15,0.3,0.75,6,300,13,6,0.12158692065207605,0.16892152581693454,0.022087571493415375
ideology,ideological_selection,0.15,0.3,0.75,6,300,14,6,0.09210675942884367,0.10240012229847854,0.013304690761046034
ideology,ideological_selection,0.15,0.3,0.75,6,300,15,6,0.06674347487189346,0.12190266107644726,0.022589564629202082
ideology,ideological_selection,0.15,0.3,0.75,6,300,16,6,0.16380132230668668,0.14258592825412927,0.029121581893974822
ideology,ideological_selection,0.15,0.3,0.75,6,300,17,6,0.08765435842410117,0.09581544190644088,0.012762962962962964
ideology,ideological_selection,0.15,0.3,0.75,6,300,18,6,0.08555132459879683,0.1366484171499148,0.010371437605011325
ideology,ideological_selection,0.15,0.3,0.75,6,300,19,6,0.08531963364462165,0.14346420084168907,0.01555505506881918
ideology,ideological_selection,0.15,0.3,0.75,6,300,20,6,0.09311237652821962,0.12551182419558976,0.02298871166984023
ideology,ideological_selection,0.15,0.3,0.75,6,300,21,6,0.11315194532048466,0.09114596113512985,0.011607725080989145
ideology,ideological_selection,0.15,0.3,0.75,6,300,22,6,0.07113089575035132,0.13151644256938957,0.014145826546393665
ideology,ideological_selection,0.15,0.3,0.75,6,300,23,6,0.1096269040020611,0.10752144788172445,0.01334449864898459
ideology,ideological_selection,0.15,0.5,0.65,3,300,0,1,0.33085848079364816,0.1447548295527527,0.018929767219387755
ideology,ideological_selection,0.15,0.5,0.65,3,300,1,1,0.19933916012461944,0.24824311954397224,0.029995825068576575
ideology,ideological_selection,0.15,0.5,0.65,3,300,2,0,nan,nan,nan
ideology,ideological_selection,0.15,0.5,0.65,3,300,3,0,nan,nan,nan
ideology,ideological_selection,0.15,0.5,0.65,3,300,4,1,0.2374766800717641,0.19925883923403154,0.014686901693085423
ideology,ideological_selection,0.15,0.5,0.65,3,300,5,1,0.09314291129777368,0.13588132287082022,0.015420314097546977
ideology,ideological_selection,0.15,0.5,0.65,3,300,6,1,0.4132389129072447,0.30334183938207915,0.03615581945834448
ideology,ideological_selection,0.15,0.5,0.65,3,300,7,1,0.21681715408890073,0.22645000010605104,0.022721329668490182
ideology,ideological_selection,0.15,0.5,0.65,3,300,8,0,nan,nan,nan
ideology,ideological_selection,0.15,0.5,0.65,3,300,9,1,0.31800550070773687,0.23601484048357335,0.020436962596459447
ideology,ideological_selection,0.15,0.5,0.65,3,300,10,0,nan,nan,nan
ideology,ideological_selection,0.15,0.5,0.65,3,300,11,0,nan,nan,nan
ideology,ideological_selection,0.15,0.5,0.65,3,300,12,1,0.16898189147175813,0.1721344366885768,0.018648699139574246
ideology,ideological_selection,0.15,0.5,0.65,3,300,13,0,nan,nan,nan
ideology,ideological_selection,0.15,0.5,0.65,3,300,14,1,0.23197875112480704,0.16822425220449347,0.01953129854598177
ideology,ideological_selection,0.15,0.5,0.65,3,300,15,1,0.06845545844858145,0.22597544063588215,0.01982730126154454
ideology,ideological_selection,0.15,0.5,0.65,3,300,16,1,0.4554624788006629,0.21520367321953968,0.015159568957549954
ideology,ideological_selection,0.15,0.5,0.65,3,300,17,1,0.1623940177744231,0.1228383190883191,0.01911851851851852
ideology,ideological_selection,0.15,0.5,0.65,3,300,18,1,0.14513673183512585,0.20346090899057,0.017268179895049553
ideology,ideological_selection,0.15,0.5,0.65,3,300,19,1,0.23262741444607973,0.20009818849091715,0.016013590970693183
ideology,ideological_selection,0.15,0.5,0.65,3,300,20,1,0.3279796039053759,0.25419222389810625,0.02907874531643496
ideology,ideological_selection,0.15,0.5,0.65,3,300,21,0,nan,nan,nan
ideology,ideological_selection,0.15,0.5,0.65,3,300,22,1,0.14857982686005777,0.17526671714554204,0.025041805019064136
ideology,ideological_selection,0.15,0.5,0.65,3,300,23,0,nan,nan,nan
ideology,ideological_selection,0.15,0.5,0.65,6,300,0,6,0.1541752579218936,0.14802239776191642,0.018929767219387755
ideology,ideological_selection,0.15,0.5,0.65,6,300,1,6,0.1765414700128435,0.24225764096929017,0.029995825068576575
ideology,ideological_selection,0.15,0.5,0.65,6,300,2,6,0.24136833951066827,0.18509469584248903,0.017091787508644273
ideology,ideological_selection,0.15,0.5,0.65,6,300,3,6,0.28120310525936215,0.26040026906863184,0.026427595385248345
ideology,ideological_selection,0.15,0.5,0.65,6,300,4,6,0.30522577082158114,0.21978856635615376,0.014686901693085423
ideology,ideological_selection,0.15,0.5,0.65,6,300,5,6,0.14568141001190688,0.19659426494094703,0.015420314097546977
ideology,ideological_selection,0.15,0.5,0.65,6,300,6,6,0.22528114284047884,0.2505292067721506,0.03615581945834448
ideology,ideological_selection,0.15,0.5,0.65,6,300,7,6,0.20279054745772815,0.19137092775447184,0.022721329668490182
ideology,ideological_selection,0.15,0.5,0.65,6,300,8,6,0.2924702070760004,0.20424111854774055,0.019416457950681244
ideology,ideological_selection,0.15,0.5,0.65,6,300,9,6,0.26596723028248864,0.23294224957147688,0.020436962596459447
ideology,ideological_selection,0.15,0.5,0.65,6,300,10,6,0.21218133580704535,0.2277368023742,0.022510926531065092
ideology,ideological_selection,0.15,0.5,0.65,6,300,11,6,0.09475901133134856,0.09899741602479933,0.004510767882660394
ideology,ideological_selection,0.15,0.5,0.65,6,300,12,6,0.18358324012893754,0.15011618210279043,0.018648699139574246
ideology,ideological_selection,0.15,0.5,0.65,6,300,13,6,0.2886703119324489,0.2476477676998595,0.030695552518062035
ideology,ideological_selection,0.15,0.5,0.65,6,300,14,6,0.2645911490817799,0.20037524543936727,0.01953129854598177
ideology,ideological_selection,0.15,0.5,0.65,6,300,15,6,0.1461232434624495,0.2362222911330569,0.01982730126154454
ideology,ideological_selection,0.15,0.5,0.65,6,300,16,6,0.32927920640940805,0.23328058623672918,0.015159568957549954
ideology,ideological_selection,0.15,0.5,0.65,6,300,17,6,0.1325392640831777,0.15949630064811857,0.01911851851851852
ideology,ideological_selection,0.15,0.5,0.65,6,300,18,6,0.22950018899437355,0.21832790084756948,0.017268179895049553
ideology,ideological_selection,0.15,0.5,0.65,6,300,19,6,0.23547110541972802,0.20044918452812757,0.016013590970693183
ideology,ideological_selection,0.15,0.5,0.65,6,300,20,6,0.3537413037064028,0.26219641613565875,0.02907874531643496
ideology,ideological_selection,0.15,0.5,0.65,6,300,21,6,0.17414067247029355,0.1742912322762602,0.020834710877959198
ideology,ideological_selection,0.15,0.5,0.65,6,300,22,6,0.2552715558229212,0.19602823281147583,0.025041805019064136
ideology,ideological_selection,0.15,0.5,0.65,6,300,23,6,0.17428167153288296,0.20726389214936217,0.022886699772019726
ideology,ideological_selection,0.15,0.5,0.75,3,300,0,1,0.06584668181474843,0.08056167634289826,0.016652582908163266
ideology,ideological_selection,0.15,0.5,0.75,3,300,1,1,0.11724846188164613,0.19940756821357064,0.028286010346872118
ideology,ideological_selection,0.15,0.5,0.75,3,300,2,1,0.12346178076746799,0.11049242019828104,0.015433418372960984
ideology,ideological_selection,0.15,0.5,0.75,3,300,3,0,nan,nan,nan
ideology,ideological_selection,0.15,0.5,0.75,3,300,4,1,0.15612113852599552,0.12646346412325588,0.016945653628362124
ideology,ideological_selection,0.15,0.5,0.75,3,300,5,1,0.1686294152638018,0.10704673466640668,0.014325140610377235
ideology,ideological_selection,0.15,0.5,0.75,3,300,6,1,0.1969700130375226,0.19613212622644466,0.03394689001561956
ideology,ideological_selection,0.15,0.5,0.75,3,300,7,0,nan,nan,nan
ideology,ideological_selection,0.15,0.5,0.75,3,300,8,1,0.2177647248997659,0.19049099520437096,0.021468543061356513
ideology,ideological_selection,0.15,0.5,0.75,3,300,9,1,0.16534864467832672,0.19238006901809918,0.01296378525029089
ideology,ideological_selection,0.15,0.5,0.75,3,300,10,0,nan,nan,nan
ideology,ideological_selection,0.15,0.5,0.75,3,300,11,1,0.1170737337981613,0.1145893719806763,0.009953966013487692
ideology,ideological_selection,0.15,0.5,0.75,3,300,12,1,0.04426195444360609,0.10545477308768518,0.013989609547323771
ideology,ideological_selection,0.15,0.5,0.75,3,300,13,1,0.13687144713643273,0.16697964770823873,0.019447594564606548
ideology,ideological_selection,0.15,0.5,0.75,3,300,14,1,0.15785124942584833,0.07591832691415455,0.01411823204541329
ideology,ideological_selection,0.15,0.5,0.75,3,300,15,1,0.09396319867858507,0.14547205852469008,0.022075316945867035
ideology,ideological_selection,0.15,0.5,0.75,3,300,16,1,0.16547989569301624,0.1418835740711242,0.024378733644801257
ideology,ideological_selection,0.15,0.5,0.75,3,300,17,1,0.055792441329956255,0.04017842768320573,0.010962962962962964
ideology,ideological_selection,0.15,0.5,0.75,3,300,18,1,0.04561480757808423,0.13543091168091168,0.0074439140611683345
ideology,ideological_selection,0.15,0.5,0.75,3,300,19,1,0.09492133566407371,0.14736724939485746,0.015284401875489703
ideology,ideological_selection,0.15,0.5,0.75,3,300,20,1,0.062165725680733176,0.14440736551030664,0.021025026787603315
ideology,ideological_selection,0.15,0.5,0.75,3,300,21,0,nan,nan,nan
ideology,ideological_selection,0.15,0.5,0.75,3,300,22,1,0.03608140391576686,0.10144481196478661,0.013344914971870875
ideology,ideological_selection,0.15,0.5,0.75,3,300,23,1,0.028724944354842668,0.10213338113022988,0.014864016242158537
ideology,ideological_selection,0.15,0.5,0.75,6,300,0,6,0.05761703687472225,0.09060407493133942,0.016652582908163266
ideology,ideological_selection,0.15,0.5,0.75,6,300,1,6,0.11701354601610924,0.1839190065034937,0.028286010346872118
ideology,ideological_selection,0.15,0.5,0.75,6,300,2,6,0.09127379952868471,0.11950074175649407,0.015433418372960984
ideology,ideological_selection,0.15,0.5,0.75,6,300,3,6,0.2262701271024032,0.17331023133136206,0.03926884728548415
ideology,ideological_selection,0.15,0.5,0.75,6,300,4,6,0.11687990654739211,0.13405973576118435,0.016945653628362124
ideology,ideological_selection,0.15,0.5,0.75,6,300,5,6,0.1480430125342839,0.11874550667402352,0.014325140610377235
ideology,ideological_selection,0.15,0.5,0.75,6,300,6,6,0.16793382801355372,0.19085590957884047,0.03394689001561956
ideology,ideological_selection,0.15,0.5,0.75,6,300,7,6,0.05429255947883885,0.11368074468026472,0.010820501846677181
ideology,ideological_selection,0.15,0.5,0.75,6,300,8,6,0.25630910101743143,0.15558528955760245,0.021468543061356513
ideology,ideological_selection,0.15,0.5,0.75,6,300,9,6,0.15424711026552693,0.16486037609329923,0.01296378525029089
ideology,ideological_selection,0.15,0.5,0.75,6,300,10,6,0.13809035068835301,0.178826031498282,0.01936566934875524
ideology,ideological_selection,0.15,0.5,0.75,6,300,11,6,0.07098109336933502,0.073639123396727,0.009953966013487692
ideology,ideological_selection,0.15,0.5,0.75,6,300,12,6,0.0813282451177096,0.09724094424127984,0.013989609547323771
ideology,ideological_selection,0.15,0.5,0.75,6,300,13,6,0.15510949494139942,0.20552348976614387,0.019447594564606548
ideology,ideological_selection,0.15,0.5,0.75,6,300,14,6,0.1027581530011108,0.10609904573563717,0.01411823204541329
ideology,ideological_selection,0.15,0.5,0.75,6,300,15,6,0.060508948767346325,0.13869448289979627,0.022075316945867035
ideology,ideological_selection,0.15,0.5,0.75,6,300,16,6,0.1497226301206928,0.1447338917010932,0.024378733644801257
ideology,ideological_selection,0.15,0.5,0.75,6,300,17,6,0.0695671456946152,0.10083143296092179,0.010962962962962964
ideology,ideological_selection,0.15,0.5,0.75,6,300,18,6,0.07940637704440696,0.14563842843834537,0.0074439140611683345
ideology,ideological_selection,0.15,0.5,0.75,6,300,19,6,0.06875639825246423,0.13317482874281805,0.015284401875489703
ideology,ideological_selection,0.15,0.5,0.75,6,300,20,6,0.11757292799494827,0.1547602629152543,0.021025026787603315
ideology,ideological_selection,0.15,0.5,0.75,6,300,21,6,0.07695049892112506,0.08099898961435432,0.017694827750956852
ideology,ideological_selection,0.15,0.5,0.75,6,300,22,6,0.0632817848836169,0.1282398225039814,0.013344914971870875
ideology,ideological_selection,0.15,0.5,0.75,6,300,23,6,0.12054992199343136,0.12369165890723084,0.014864016242158537
ideology,ideological_selection,0.3,0.1,0.65,3,300,0,1,0.13799566503010763,0.16794552669552668,0.031658030399659864
ideology,ideological_selection,0.3,0.1,0.65,3,300,1,1,0.1964228682515424,0.26064371380683193,0.0555064714373295
ideology,ideological_selection,0.3,0.1,0.65,3,300,2,1,0.28947843328810885,0.19805847550311842,0.03469495999118095
ideology,ideological_selection,0.3,0.1,0.65,3,300,3,1,0.19276511661689935,0.27644608674799687,0.04403507742354431
ideology,ideological_selection,0.3,0.1,0.65,3,300,4,1,0.10160725536835531,0.214712297210191,0.03275178092838948
ideology,ideological_selection,0.3,0.1,0.65,3,300,5,1,0.09901089784476177,0.1580326970888283,0.03182523658880666
ideology,ideological_selection,0.3,0.1,0.65,3,300,6,1,0.3242413977237366,0.2947205935815228,0.06104649715235508
ideology,ideological_selection,0.3,0.1,0.65,3,300,7,1,0.217766051377751,0.250991805942388,0.04060101019480639
ideology,ideological_selection,0.3,0.1,0.65,3,300,8,1,0.16346992731608612,0.2639584703605824,0.044294552038238434
ideology,ideological_selection,0.3,0.1,0.65,3,300,9,1,0.20242575888950706,0.27937527574609333,0.04743959445559973
ideology,ideological_selection,0.3,0.1,0.65,3,300,10,1,0.15743648276564862,0.2269674667751634,0.03982476306430372
ideology,ideological_selection,0.3,0.1,0.65,3,300,11,0,nan,nan,nan
ideology,ideological_selection,0.3,0.1,0.65,3,300,12,1,0.16960135456609754,0.1781103749062654,0.03400239137429855
ideology,ideological_selection,0.3,0.1,0.65,3,300,13,1,0.1829697760721016,0.28759373364750374,0.043299445693632456
ideology,ideological_selection,0.3,0.1,0.65,3,300,14,1,0.2928855897872593,0.1603523198988768,0.033829897899408545
ideology,ideological_selection,0.3,0.1,0.65,3,300,15,1,0.20942326942009054,0.2012165290773102,0.0368315254359323
ideology,ideological_selection,0.3,0.1,0.65,3,300,16,1,0.24196413484437415,0.299878629512753,0.04832506152862132
ideology,ideological_selection,0.3,0.1,0.65,3,300,17,1,0.15053236960806887,0.1401920768307323,0.032377777777777776
ideology,ideological_selection,0.3,0.1,0.65,3,300,18,1,0.1921038857399927,0.17486162278915376,0.03582840807400103
ideology,ideological_selection,0.3,0.1,0.65,3,300,19,1,0.10454761070253286,0.22142279740522977,0.0362393041628603
ideology,ideological_selection,0.3,0.1,0.65,3,300,20,1,0.2790751684427369,0.2548573746962143,0.040449383373258804
ideology,ideological_selection,0.3,0.1,0.65,3,300,21,1,0.11685785954615625,0.191048941814151,0.03592384226155802
ideology,ideological_selection,0.3,0.1,0.65,3,300,22,1,0.1395064393922512,0.1805643841608754,0.046391045885107986
ideology,ideological_selection,0.3,0.1,0.65,3,300,23,1,0.1512781923469645,0.14005602240896367,0.03168652933881154
ideology,ideological_selection,0.3,0.1,0.65,6,300,0,6,0.1699371077944339,0.15190823427584305,0.031658030399659864
ideology,ideological_selection,0.3,0.1,0.65,6,300,1,6,0.2000179227584897,0.26913291434291425,0.0555064714373295
ideology,ideological_selection,0.3,0.1,0.65,6,300,2,6,0.20607455732029356,0.20118673360784942,0.03469495999118095
ideology,ideological_selection,0.3,0.1,0.65,6,300,3,6,0.26311617289705924,0.29639378869156724,0.04403507742354431
ideology,ideological_selection,0.3,0.1,0.65,6,300,4,6,0.19905749578822837,0.22362869012017775,0.03275178092838948
ideology,ideological_selection,0.3,0.1,0.65,6,300,5,6,0.21674356945857218,0.1858418213565632,0.03182523658880666
ideology,ideological_selection,0.3,0.1,0.65,6,300,6,6,0.21986872663721027,0.2692819036713313,0.06104649715235508
ideology,ideological_selection,0.3,0.1,0.65,6,300,7,6,0.17661916106758765,0.24046451431695826,0.04060101019480639
ideology,ideological_selection,0.3,0.1,0.65,6,300,8,6,0.3047287081454895,0.24212574025269581,0.044294552038238434
ideology,ideological_selection,0.3,0.1,0.65,6,300,9,6,0.22444418479577477,0.2783070816797679,0.04743959445559973
ideology,ideological_selection,0.3,0.1,0.65,6,300,10,6,0.22566995070336793,0.24079620563319182,0.03982476306430372
ideology,ideological_selection,0.3,0.1,0.65,6,300,11,6,0.12300327276101425,0.12273731785716156,0.01910908168573977
ideology,ideological_selection,0.3,0.1,0.65,6,300,12,6,0.15452521244954662,0.17245090828925447,0.03400239137429855
ideology,ideological_selection,0.3,0.1,0.65,6,300,13,6,0.2648061632353355,0.2744486117670935,0.043299445693632456
ideology,ideological_selection,0.3,0.1,0.65,6,300,14,6,0.19208920235146723,0.17746401620918842,0.033829897899408545
ideology,ideological_selection,0.3,0.1,0.65,6,300,15,6,0.16724480067428693,0.19025531753808236,0.0368315254359323
ideology,ideological_selection,0.3,0.1,0.65,6,300,16,6,0.1994378763353072,0.2547149832337309,0.04832506152862132
ideology,ideological_selection,0.3,0.1,0.65,6,300,17,6,0.1878945974373127,0.17104560900591062,0.032377777777777776
ideology,ideological_selection,0.3,0.1,0.65,6,300,18,6,0.19566679740852969,0.18669427234638902,0.03582840807400103
ideology,ideological_selection,0.3,0.1,0.65,6,300,19,6,0.194018364513732,0.22966593308289998,0.0362393041628603
ideology,ideological_selection,0.3,0.1,0.65,6,300,20,6,0.21081471015174028,0.2339332530131032,0.040449383373258804
ideology,ideological_selection,0.3,0.1,0.65,6,300,21,6,0.17380031270977533,0.17518280880110093,0.03592384226155802
ideology,ideological_selection,0.3,0.1,0.65,6,300,22,6,0.1745835267007868,0.20781273847614054,0.046391045885107986
ideology,ideological_selection,0.3,0.1,0.65,6,300,23,6,0.20290086321744072,0.1820888994456209,0.03168652933881154
ideology,ideological_selection,0.3,0.1,0.75,3,300,0,1,0.12717840520823803,0.11922809385382059,0.030909066751700683
ideology,ideological_selection,0.3,0.1,0.75,3,300,1,1,0.13608962989525225,0.18021691173255452,0.0495759091646753
ideology,ideological_selection,0.3,0.1,0.75,3,300,2,1,0.10430062995687109,0.1091015436069606,0.02857160900045433
ideology,ideological_selection,0.3,0.1,0.75,3,300,3,1,0.14371292484005205,0.1898711160073374,0.03203295861420366
ideology,ideological_selection,0.3,0.1,0.75,3,300,4,1,0.16511895467148752,0.15599640788885105,0.028262404282715953
ideology,ideological_selection,0.3,0.1,0.75,3,300,5,1,0.14239699810680964,0.10136579720731963,0.025287383260663498
ideology,ideological_selection,0.3,0.1,0.75,3,300,6,1,0.20136913585444244,0.20119098684167186,0.0462739161287048
ideology,ideological_selection,0.3,0.1,0.75,3,300,7,1,0.0770891780154207,0.14483833934143592,0.017784083035740788
ideology,ideological_selection,0.3,0.1,0.75,3,300,8,1,0.2945240088303288,0.20907107371279351,0.040027027140647826
ideology,ideological_selection,0.3,0.1,0.75,3,300,9,1,0.08378176535333812,0.16403677412431494,0.028563501045491036
ideology,ideological_selection,0.3,0.1,0.75,3,300,10,1,0.16735556622822595,0.1451642388201517,0.034505195283516525
ideology,ideological_selection,0.3,0.1,0.75,3,300,11,1,0.11230847427512633,0.0903780945168014,0.014999605754997427
ideology,ideological_selection,0.3,0.1,0.75,3,300,12,1,0.07646512272407094,0.1403364088187401,0.02468783552627292
ideology,ideological_selection,0.3,0.1,0.75,3,300,13,1,0.16859394520912602,0.19617070193753813,0.04572315536872601
ideology,ideological_selection,0.3,0.1,0.75,3,300,14,1,0.1065908223965074,0.08217654117960795,0.02145826785302739
ideology,ideological_selection,0.3,0.1,0.75,3,300,15,1,0.11899558514508993,0.13599942285700806,0.030453930970163093
ideology,ideological_selection,0.3,0.1,0.75,3,300,16,1,0.18592269624686902,0.17229403293097564,0.039314158669771615
ideology,ideological_selection,0.3,0.1,0.75,3,300,17,1,0.07264803790369376,0.07099362440799832,0.025333333333333336
ideology,ideological_selection,0.3,0.1,0.75,3,300,18,1,0.09095638543827267,0.12018036701860228,0.02159399959212993
ideology,ideological_selection,0.3,0.1,0.75,3,300,19,1,0.070675556110703,0.1403675650461429,0.022656251868993293
ideology,ideological_selection,0.3,0.1,0.75,3,300,20,1,0.11661801838545882,0.1499289361231828,0.032815564791875675
ideology,ideological_selection,0.3,0.1,0.75,3,300,21,1,0.09193611699874543,0.11022764491537819,0.021290312473637843
ideology,ideological_selection,0.3,0.1,0.75,3,300,22,1,0.08898630082859263,0.11483911975367973,0.0275791508923013
ideology,ideological_selection,0.3,0.1,0.75,3,300,23,1,0.06930976797014823,0.09729157305650919,0.024826153246709143
ideology,ideological_selection,0.3,0.1,0.75,6,300,0,6,0.09291089750802463,0.10355242735422271,0.030909066751700683
ideology,ideological_selection,0.3,0.1,0.75,6,300,1,6,0.15754285040076113,0.18270674375941087,0.0495759091646753
ideology,ideological_selection,0.3,0.1,0.75,6,300,2,6,0.12511854836057015,0.12975567890213352,0.02857160900045433
ideology,ideological_selection,0.3,0.1,0.75,6,300,3,6,0.18467097664829235,0.20123443493702534,0.03203295861420366
ideology,ideological_selection,0.3,0.1,0.75,6,300,4,6,0.1453333408649444,0.15712911092275994,0.028262404282715953
ideology,ideological_selection,0.3,0.1,0.75,6,300,5,6,0.13840062821827212,0.12349693886882755,0.025287383260663498
ideology,ideological_selection,0.3,0.1,0.75,6,300,6,6,0.14884300406472742,0.184044417444392,0.0462739161287048
ideology,ideological_selection,0.3,0.1,0.75,6,300,7,6,0.07263269061129304,0.14380268850181477,0.017784083035740788
ideology,ideological_selection,0.3,0.1,0.75,6,300,8,6,0.242647152559202,0.18180031910866187,0.040027027140647826
ideology,ideological_selection,0.3,0.1,0.75,6,300,9,6,0.17335673528230336,0.1851352257149104,0.028563501045491036
ideology,ideological_selection,0.3,0.1,0.75,6,300,10,6,0.16839696542161384,0.16303949404873433,0.034505195283516525
ideology,ideological_selection,0.3,0.1,0.75,6,300,11,6,0.06842793282893841,0.0668636263485856,0.014999605754997427
ideology,ideological_selection,0.3,0.1,0.75,6,300,12,6,0.09225286033629644,0.1279088012645772,0.02468783552627292
ideology,ideological_selection,0.3,0.1,0.75,6,300,13,6,0.21874370697148252,0.17853769702381664,0.04572315536872601
ideology,ideological_selection,0.3,0.1,0.75,6,300,14,6,0.08281473830670356,0.10025515835515747,0.02145826785302739
ideology,ideological_selection,0.3,0.1,0.75,6,300,15,6,0.08102456081118928,0.12488524404943661,0.030453930970163093
ideology,ideological_selection,0.3,0.1,0.75,6,300,16,6,0.15143706298186324,0.1639556406606341,0.039314158669771615
ideology,ideological_selection,0.3,0.1,0.75,6,300,17,6,0.08654748580449052,0.10473576557170854,0.025333333333333336
ideology,ideological_selection,0.3,0.1,0.75,6,300,18,6,0.09797075012828682,0.12649951327380202,0.02159399959212993
ideology,ideological_selection,0.3,0.1,0.75,6,300,19,6,0.09143064931271477,0.1499776150246823,0.022656251868993293
ideology,ideological_selection,0.3,0.1,0.75,6,300,20,6,0.1189034624053006,0.1427239496140871,0.032815564791875675
ideology,ideological_selection,0.3,0.1,0.75,6,300,21,6,0.07241163956635117,0.1156173144830916,0.021290312473637843
ideology,ideological_selection,0.3,0.1,0.75,6,300,22,6,0.08392718153704903,0.12651225207591912,0.0275791508923013
ideology,ideological_selection,0.3,0.1,0.75,6,300,23,6,0.1100503003083169,0.10684799375582647,0.024826153246709143
ideology,ideological_selection,0.3,0.3,0.65,3,300,0,1,0.10556092307684563,0.15886326032146236,0.02981837266156463
ideology,ideological_selection,0.3,0.3,0.65,3,300,1,1,0.1665877988554536,0.26033429277636166,0.055196049574181484
ideology,ideological_selection,0.3,0.3,0.65,3,300,2,1,0.2619621701902882,0.212956339518965,0.03408582955376946
ideology,ideological_selection,0.3,0.3,0.65,3,300,3,1,0.1566359462120482,0.2604211563283106,0.039479968198771184
ideology,ideological_selection,0.3,0.3,0.65,3,300,4,1,0.10298808432525441,0.20588589231613275,0.03414020857061395
ideology,ideological_selection,0.3,0.3,0.65,3,300,5,1,0.06083359141111788,0.16224180906454252,0.028324791965237652
ideology,ideological_selection,0.3,0.3,0.65,3,300,6,1,0.30890518138271406,0.29641503523278384,0.06359700720530827
ideology,ideological_selection,0.3,0.3,0.65,3,300,7,1,0.19902289384484478,0.23799485071537366,0.03897499149423581
ideology,ideological_selection,0.3,0.3,0.65,3,300,8,1,0.30757937705239796,0.2617036875159996,0.05018912364818112
ideology,ideological_selection,0.3,0.3,0.65,3,300,9,1,0.20857041024052073,0.2775941986372419,0.04897669648387864
ideology,ideological_selection,0.3,0.3,0.65,3,300,10,0,nan,nan,nan
ideology,ideological_selection,0.3,0.3,0.65,3,300,11,0,nan,nan,nan
ideology,ideological_selection,0.3,0.3,0.65,3,300,12,1,0.10250205266833322,0.17848996489075206,0.028887476596670323
ideology,ideological_selection,0.3,0.3,0.65,3,300,13,1,0.23986836966760414,0.2903328047599591,0.04145467721220733
ideology,ideological_selection,0.3,0.3,0.65,3,300,14,1,0.17810472797083887,0.15976789575272676,0.032385356988337353
ideology,ideological_selection,0.3,0.3,0.65,3,300,15,1,0.2127071691091953,0.2237866056398618,0.036564705966166816
ideology,ideological_selection,0.3,0.3,0.65,3,300,16,1,0.2660891963013751,0.25272984623303096,0.0418550251917015
ideology,ideological_selection,0.3,0.3,0.65,3,300,17,1,0.13399204986572116,0.14479668767766654,0.03572592592592592
ideology,ideological_selection,0.3,0.3,0.65,3,300,18,1,0.16745784120231527,0.18718548126614978,0.03322994854445175
ideology,ideological_selection,0.3,0.3,0.65,3,300,19,1,0.09032766546525584,0.22143722546520528,0.035568792875938685
ideology,ideological_selection,0.3,0.3,0.65,3,300,20,1,0.4044090588323592,0.2713824616747059,0.04468936617459376
ideology,ideological_selection,0.3,0.3,0.65,3,300,21,1,0.12398050271188356,0.17959746912500887,0.03589755370084335
ideology,ideological_selection,0.3,0.3,0.65,3,300,22,1,0.09221947494644452,0.19204967270756743,0.04443513734405214
ideology,ideological_selection,0.3,0.3,0.65,3,300,23,1,0.1905702244313109,0.20759546708736687,0.04113386940299218
ideology,ideological_selection,0.3,0.3,0.65,6,300,0,6,0.1329104492848718,0.14994504252639307,0.02981837266156463
ideology,ideological_selection,0.3,0.3,0.65,6,300,1,6,0.16502791754730398,0.25831714368120945,0.055196049574181484
ideology,ideological_selection,0.3,0.3,0.65,6,300,2,6,0.22027438617670395,0.2178950051633287,0.03408582955376946
ideology,ideological_selection,0.3,0.3,0.65,6,300,3,6,0.2257842439669947,0.2702901903318953,0.039479968198771184
ideology,ideological_selection,0.3,0.3,0.65,6,300,4,6,0.2002138815585424,0.21883601328804567,0.03414020857061395
ideology,ideological_selection,0.3,0.3,0.65,6,300,5,6,0.2043749194565482,0.1962343054503799,0.028324791965237652
ideology,ideological_selection,0.3,0.3,0.65,6,300,6,6,0.19996141048378893,0.2723654827926145,0.06359700720530827
ideology,ideological_selection,0.3,0.3,0.65,6,300,7,6,0.1466627951628035,0.22018730284774457,0.03897499149423581
ideology,ideological_selection,0.3,0.3,0.65,6,300,8,6,0.2836840682347541,0.2379032093037646,0.05018912364818112
